gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,transcript_id,cds_start,cds_length,tx_length,cds_end,minus_log10_p,is_MAPT,colour,alpha,colour2,name
ENSG00000152291.13,636.5692820221287,-0.052267553045907425,0.2133731087421794,-0.24495848307231052,0.8064885778233662,0.9999764011711453,TGOLN2,ENST00000409232.7,63,1362,2235,1424,0.09340177907900137,FALSE,grey60,0.2,grey60,
ENSG00000042445.13,72.29506519100629,-0.00813351637265529,0.32941769923868,-0.024690587031154454,0.9803017632542326,0.9999764011711453,RETSAT,ENST00000295802.8,114,1833,3100,1946,0.008640216202308119,FALSE,grey60,0.2,grey60,
ENSG00000115486.11,81.1100539937928,-0.357296562733788,0.39077898546870055,-0.9143187735779761,0.3605493687021554,0.9999764011711453,GGCX,ENST00000233838.8,82,2277,7569,2358,0.44303526052299996,FALSE,grey60,0.2,grey60,
ENSG00000168894.9,311.454029491613,-0.22178703773184502,0.22809787557167294,-0.9723327636260912,0.33088502933977715,0.9999764011711453,RNF181,ENST00000306368.8,31,462,569,492,0.4803228817437579,FALSE,grey60,0.2,grey60,
ENSG00000168883.19,135.37148943438356,-0.2534635535368713,0.24702118394507316,-1.0260802312130064,0.30485376769414596,0.9999764011711453,USP39,ENST00000323701.10,11,1698,2177,1708,0.5159084331542292,FALSE,grey60,0.2,grey60,
ENSG00000168887.10,120.81039039426247,-0.2025318492382809,0.2768503347761022,-0.7315571765592227,0.46443889409573447,0.9999764011711453,C2orf68,ENST00000306336.5,46,501,2837,546,0.33307141773653537,FALSE,grey60,0.2,grey60,
ENSG00000068654.15,85.27169956305622,0.7100803438031185,0.2981206513254451,2.3818556032468723,0.01722565042825973,0.976246856712227,POLR1A,ENST00000263857.10,380,5163,12749,5542,1.7638243704612113,FALSE,grey60,0.2,grey60,
ENSG00000132300.18,301.6475467276885,0.25328219491102116,0.1968902423302269,1.2864131402012953,0.19829891491332596,0.9999764011711453,PTCD3,ENST00000254630.11,67,2070,6734,2136,0.7026796622366753,FALSE,grey60,0.2,grey60,
ENSG00000132305.20,567.7292084085173,0.1900796457749528,0.18721395569819907,1.0153070323527238,0.30995949324704863,0.9999764011711453,IMMT,ENST00000410111.7,389,2277,3001,2665,0.5086950578067724,FALSE,grey60,0.2,grey60,
ENSG00000132313.14,173.2426299294834,0.394730992295397,0.2506944474771687,1.574550199526641,0.11536030565384076,0.9999764011711453,MRPL35,ENST00000337109.8,35,567,3727,601,0.9379436019346274,FALSE,grey60,0.2,grey60,
ENSG00000115548.16,103.73832973045732,0.14386671003474194,0.5312112112553856,0.27082769901401127,0.7865235550126034,0.9999764011711453,KDM3A,ENST00000409556.5,366,3966,4928,4331,0.1042882664814944,FALSE,grey60,0.2,grey60,
ENSG00000115561.15,489.13508212335773,-0.29035352865888764,0.23243490260074054,-1.2491821383539607,0.2115984634326162,0.9999764011711453,CHMP3,ENST00000263856.8,130,669,3171,798,0.6744874903474322,FALSE,grey60,0.2,grey60,
ENSG00000153561.12,121.9974153434798,0.13432734661230736,0.3523978746892036,0.38118092151031563,0.7030690048152082,0.9999764011711453,RMND5A,ENST00000283632.4,496,1176,6301,1671,0.15300204775435555,FALSE,grey60,0.2,grey60,
ENSG00000222041.11,134.13653551578108,0.6260005098174332,0.8987053845313187,0.6965580941121177,0.48607938900738684,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.3132927937169274,FALSE,grey60,0.2,grey60,NA
ENSG00000172086.7,127.77690755061639,0.16469918666516606,0.3441204092419584,0.47860917935083164,0.6322166868642743,0.9999764011711453,KRCC1,ENST00000347055.3,395,780,1753,1174,0.1991340454824654,FALSE,grey60,0.2,grey60,
ENSG00000172071.11,104.11745803566143,-0.4862926903918446,0.3799798900082173,-1.279785333853663,0.20062064326191814,0.9999764011711453,EIF2AK3,ENST00000303236.7,303,3351,4646,3653,0.6976243814179197,FALSE,grey60,0.2,grey60,
ENSG00000153574.8,91.9175767733556,-0.02413046273275933,0.3482726680234015,-0.06928612247900524,0.9447618718481254,0.9999764011711453,RPIA,ENST00000283646.4,56,936,1848,991,0.02467764204578627,FALSE,grey60,0.2,grey60,
ENSG00000144029.11,404.84729504471244,0.046906102805041844,0.23374315921443933,0.20067369228123383,0.8409537317667513,0.9999764011711453,MRPS5,ENST00000272418.6,210,1293,1652,1502,0.07522789788954533,FALSE,grey60,0.2,grey60,
ENSG00000174501.14,78.38296646942553,0.24802487432774217,0.32922569912355476,0.7533581825113269,0.45123470452787695,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.3455975060873363,FALSE,grey60,0.2,grey60,NA
ENSG00000084090.13,908.621187756163,0.08988475422124952,0.1728349369085303,0.52006125514322,0.6030208818563494,0.9999764011711453,STARD7,ENST00000337288.9,385,1113,3368,1497,0.21966764852658047,FALSE,grey60,0.2,grey60,
ENSG00000135956.8,187.85912314967086,-0.1930037397954613,0.3647569433496933,-0.5291297213509879,0.5967154649245983,0.9999764011711453,TMEM127,ENST00000258439.7,258,717,6266,974,0.2242327065092075,FALSE,grey60,0.2,grey60,
ENSG00000144021.2,307.51003861733255,-0.11590409490738976,0.20002827576099544,-0.5794385542065974,0.5622932959521516,0.9999764011711453,CIAO1,ENST00000488633.1,220,1020,1533,1239,0.2500370944175819,FALSE,grey60,0.2,grey60,
ENSG00000144028.14,595.2020711257077,0.161274343110821,0.19849912273995346,0.8124687952505498,0.41652268501532547,0.9999764011711453,SNRNP200,ENST00000323853.9,79,6411,7165,6489,0.38036134069491395,FALSE,grey60,0.2,grey60,
ENSG00000198885.9,172.01471718433652,0.22260154600877521,0.4947200712076424,0.44995454796364137,0.652743214280207,0.9999764011711453,ITPRIPL1,ENST00000361124.5,386,1692,4295,2077,0.1852576342748071,FALSE,grey60,0.2,grey60,
ENSG00000121152.9,159.40328744002062,0.12446373781964118,0.3088949887732863,0.40293220137342994,0.6869981014799127,0.9999764011711453,NCAPH,ENST00000240423.8,44,2226,2763,2269,0.16304446311211912,FALSE,grey60,0.2,grey60,
ENSG00000114982.17,180.95116676467862,-0.2664205112928416,0.19933737986782468,-1.3365306169344553,0.18137590009935448,0.9999764011711453,KANSL3,ENST00000431828.5,78,2637,5153,2714,0.741420419311132,FALSE,grey60,0.2,grey60,
ENSG00000114988.11,54.01503507457616,-0.46259415956427086,0.36592383825899416,-1.264181535057181,0.20616487679533957,0.9999764011711453,LMAN2L,ENST00000377079.8,25,1080,2020,1104,0.6857853211730273,FALSE,grey60,0.2,grey60,
ENSG00000213337.8,73.3576131499251,0.2384608335683266,0.36424377285411674,0.6546737414336868,0.5126778350646345,0.9999764011711453,ANKRD39,ENST00000393537.4,109,552,976,660,0.2901554582904451,FALSE,grey60,0.2,grey60,
ENSG00000168758.10,103.15818712769236,-0.1313865647650282,0.31697720862152157,-0.41449845979906685,0.6785090947823138,0.9999764011711453,SEMA4C,ENST00000305476.9,134,2502,3545,2635,0.16844432665228967,FALSE,grey60,0.2,grey60,
ENSG00000135940.6,1202.234508092212,0.054644465743335285,0.1274531861273343,0.42874146503283006,0.6681113812806172,0.9999764011711453,COX5B,ENST00000258424.2,48,390,712,437,0.17515112997468096,FALSE,grey60,0.2,grey60,
ENSG00000115073.7,89.53256105959952,-0.561952027255722,0.3369224870548129,-1.6678970648946316,0.09533616243928308,0.9999764011711453,ACTR1B,ENST00000289228.6,218,1131,2243,1348,1.020742333686366,FALSE,grey60,0.2,grey60,
ENSG00000075568.16,158.65505840002788,0.2298152432202952,0.27064561044462365,0.849137153352492,0.395804978799764,0.9999764011711453,TMEM131,ENST00000186436.9,230,5652,6640,5881,0.40251874713906044,FALSE,grey60,0.2,grey60,
ENSG00000040933.15,77.28754948715022,0.15439577917449301,0.29362963796074143,0.5258181028549165,0.5990145953949177,0.9999764011711453,INPP4A,ENST00000074304.9,394,2934,6752,3327,0.22256259560359345,FALSE,grey60,0.2,grey60,
ENSG00000183513.8,83.16393093892951,0.31130040351599486,0.3757495053505319,0.828478545103038,0.40739954050303273,0.9999764011711453,COA5,ENST00000328709.7,88,225,1754,312,0.3899794651667577,FALSE,grey60,0.2,grey60,
ENSG00000158411.11,99.98583383611333,0.3093133062757016,0.30633074504339247,1.0097364083774438,0.3126215941781908,0.9999764011711453,MITD1,ENST00000289359.6,78,750,939,827,0.5049810266094623,FALSE,grey60,0.2,grey60,
ENSG00000185414.19,230.23621332601863,0.1295860464839103,0.21667910287885359,0.5980551182010503,0.5498031561730771,0.9999764011711453,MRPL30,ENST00000338148.7,199,486,2605,684,0.25979277139575696,FALSE,grey60,0.2,grey60,
ENSG00000115514.11,53.56269661623003,-0.11861746588645815,0.4660833393301364,-0.25449840377675237,0.7991105371086142,0.9999764011711453,TXNDC9,ENST00000264255.7,257,681,1637,937,0.09739314266852664,FALSE,grey60,0.2,grey60,
ENSG00000158417.10,1497.9636933313789,0.39216360724635985,0.30142905739217435,1.301014609006773,0.19325345423196863,0.9999764011711453,EIF5B,ENST00000289371.10,203,3663,5777,3865,0.7138727347163585,FALSE,grey60,0.2,grey60,
ENSG00000135945.9,168.08489019959578,0.17952186305986081,0.28536884982290445,0.6290871031343097,0.5292920332746279,0.9999764011711453,REV1,ENST00000258428.7,230,3756,4751,3985,0.2763046428137699,FALSE,grey60,0.2,grey60,
ENSG00000144218.18,63.51408606950783,1.256521401633234,0.9339990214392528,1.3453134026810734,0.17852404716699483,0.9999764011711453,AFF3,ENST00000409579.5,234,3756,4342,3989,0.748303276198695,FALSE,grey60,0.2,grey60,
ENSG00000170500.12,306.3217873119763,0.562671629020323,0.6055557443361491,0.9291822169685822,0.3527946617327977,0.9999764011711453,LONRF2,ENST00000393437.7,641,2265,13912,2905,0.4524779949617851,FALSE,grey60,0.2,grey60,
ENSG00000115526.10,93.8007236918421,-0.1303349976941627,0.3162307523185733,-0.4121515593868057,0.6802283396419501,0.9999764011711453,CHST10,ENST00000264249.7,387,1071,2842,1457,0.16734527846955366,FALSE,grey60,0.2,grey60,
ENSG00000115539.13,119.70014192764359,0.6647837747092109,0.3117901091881445,2.1321515824867245,0.032994387286945016,0.9999764011711453,PDCL3,ENST00000264254.10,379,720,1337,1098,1.4815599321713693,FALSE,grey60,0.2,grey60,
ENSG00000071082.10,6032.703525960775,-0.02392267306544571,0.34509724604215003,-0.06932154150695194,0.944733679338541,0.9999764011711453,RPL31,ENST00000409028.8,34,387,1110,420,0.024690601961290422,FALSE,grey60,0.2,grey60,
ENSG00000158435.7,217.07271450505672,0.19689998614421575,0.23222946878007056,0.8478682192167736,0.396511365476353,0.9999764011711453,CNOT11,ENST00000289382.7,164,1533,2599,1696,0.40174435968831385,FALSE,grey60,0.2,grey60,
ENSG00000163162.8,56.95584598816204,-0.38134519840910047,0.38405515730520917,-0.9929438289147746,0.32073732903602525,0.9999764011711453,RNF149,ENST00000295317.3,109,1203,2458,1311,0.49385049173692114,FALSE,grey60,0.2,grey60,
ENSG00000071054.16,1049.742526680985,0.15832645947011026,0.2588869379513254,0.6115660400752934,0.540824912408292,0.9999764011711453,MAP4K4,ENST00000350878.8,379,3822,7640,4200,0.26694331138546784,FALSE,grey60,0.2,grey60,
ENSG00000198914.3,100.07373903849532,-1.1462156913195687,0.6011154896465187,-1.9068144326036114,0.05654462172626395,0.9999764011711453,POU3F3,ENST00000361360.3,1,1503,3064,1503,1.2476086969398614,FALSE,grey60,0.2,grey60,
ENSG00000135972.8,116.7328898913685,0.3010260581525952,0.3239704747205982,0.929177445605835,0.35279713404301277,0.9999764011711453,MRPS9,ENST00000258455.7,111,1191,1500,1301,0.45247495152876793,FALSE,grey60,0.2,grey60,
ENSG00000135966.12,158.93880898324392,0.13922376962291835,0.25935081703718543,0.5368163910698481,0.5913944483596766,0.9999764011711453,TGFBRAP1,ENST00000393359.6,428,2583,5979,3010,0.2281227566750933,FALSE,grey60,0.2,grey60,
ENSG00000272994.1,70.19213105336263,0.5370790373720975,0.34493195403582416,1.5570579387849848,0.11945673008659631,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.9227893774575535,FALSE,grey60,0.2,grey60,NA
ENSG00000135974.9,187.3116163369119,0.44081273298471807,0.3325190724300492,1.3256765386817029,0.1849468618372063,0.9999764011711453,C2orf49,ENST00000258457.6,230,699,4768,928,0.7329530333583045,FALSE,grey60,0.2,grey60,
ENSG00000115641.18,196.9631285686071,-0.14940379211396834,0.500670173928735,-0.29840761422156203,0.7653920783462739,0.9999764011711453,FHL2,ENST00000409807.5,336,840,1601,1175,0.11611603694860351,FALSE,grey60,0.2,grey60,
ENSG00000071051.13,92.62304394327599,-0.07243987215428048,0.3364309780776037,-0.21531867418454836,0.829518871175553,0.9999764011711453,NCK2,ENST00000233154.8,443,1143,2683,1585,0.08117372952607574,FALSE,grey60,0.2,grey60,
ENSG00000115652.14,268.4006897119948,-0.03617467690359382,0.30438668211637493,-0.11884447983096483,0.905398568567442,0.9999764011711453,UXS1,ENST00000283148.11,99,1278,2099,1376,0.043160196458562596,FALSE,grey60,0.2,grey60,
ENSG00000135968.20,348.3948981530229,0.18869287578059646,0.3229295540564394,0.5843159085638164,0.5590077909544267,0.9999764011711453,GCC2,ENST00000309863.10,715,5055,7537,5769,0.2525821392603789,FALSE,grey60,0.2,grey60,
ENSG00000169756.16,644.8846869274934,0.31321820857958677,0.17497733256796008,1.7900501966901046,0.07344584212913194,0.9999764011711453,LIMS1,ENST00000338045.7,264,1164,1876,1427,1.134032785190079,FALSE,grey60,0.2,grey60,
ENSG00000153201.15,285.1480153388418,0.084241868801635,0.21923588752906426,0.3842521849460755,0.7007915435296066,0.9999764011711453,RANBP2,ENST00000283195.10,127,9675,11711,9801,0.15441114745154363,FALSE,grey60,0.2,grey60,
ENSG00000163006.11,71.94859239011646,0.36718252558197584,0.29240994056506653,1.2557115017102882,0.20922058759904877,0.9999764011711453,CCDC138,ENST00000295124.8,61,1998,2383,2058,0.6793955825163281,FALSE,grey60,0.2,grey60,
ENSG00000186522.14,205.5584003487468,0.1655334817195496,0.23647016529189094,0.7000184632814908,0.4839157740561211,0.9999764011711453,SEPT10,ENST00000356688.8,317,1635,3091,1951,0.3152302210947731,FALSE,grey60,0.2,grey60,
ENSG00000198142.4,114.0608072135585,-0.06167806890392427,0.31755395412614096,-0.1942286282457188,0.8459968675898859,0.9999764011711453,SOWAHC,ENST00000356454.4,157,1578,4657,1734,0.07263124498809953,FALSE,grey60,0.2,grey60,
ENSG00000169679.14,151.21351946199218,-0.19133956396789728,0.2627646962950152,-0.7281783537354409,0.46650441473381854,0.9999764011711453,BUB1,ENST00000302759.10,120,3258,3507,3377,0.33114424198079456,FALSE,grey60,0.2,grey60,
ENSG00000153094.22,64.24563252861394,-0.031676579401960746,0.41687503092959055,-0.07598579202818904,0.9394304018348715,0.9999764011711453,BCL2L11,ENST00000393256.7,274,597,5086,870,0.02713538929277543,FALSE,grey60,0.2,grey60,
ENSG00000153214.10,112.7596488235106,0.08699560848348713,0.4368004676566011,0.19916555710256328,0.8421332411024549,0.9999764011711453,TMEM87B,ENST00000283206.8,370,1668,5212,2037,0.07461918961960241,FALSE,grey60,0.2,grey60,
ENSG00000144161.12,216.60871853487438,0.15078008310098878,0.25742266882084314,0.5857296243242908,0.5580572230670817,0.9999764011711453,ZC3H8,ENST00000409573.6,131,876,5965,1006,0.2533212663167482,FALSE,grey60,0.2,grey60,
ENSG00000188177.13,149.5031025233499,-0.3465656017932143,0.4747735017478018,-0.7299598661622628,0.4654147169629217,0.9999764011711453,ZC3H6,ENST00000409871.5,402,3570,11542,3971,0.33215988792781725,FALSE,grey60,0.2,grey60,
ENSG00000114999.7,755.1825778700535,-0.1969960764263841,0.1817356254945167,-1.0839706078009885,0.27837783107485115,0.9999764011711453,TTL,ENST00000233336.6,192,1134,14269,1325,0.5553653532037657,FALSE,grey60,0.2,grey60,
ENSG00000125630.15,217.1681249008066,0.2990257662369174,0.2256128960412077,1.3253930581268767,0.1850408182452167,0.9999764011711453,POLR1B,ENST00000541869.5,117,3522,5059,3638,0.7327324597953879,FALSE,grey60,0.2,grey60,
ENSG00000144136.10,461.5934769953757,-0.2529611185954574,0.24186378762023586,-1.0458825650768608,0.2956152549143743,0.9999764011711453,SLC20A1,ENST00000272542.7,540,2040,3381,2579,0.5292731583888817,FALSE,grey60,0.2,grey60,
ENSG00000169607.12,192.30782410145483,-0.6560700044607928,0.278293377622727,-2.357476164417412,0.018399636484677663,0.9927169226833572,CKAP2L,ENST00000302450.10,80,2238,4533,2317,1.7351907571131857,FALSE,grey60,0.2,grey60,
ENSG00000115084.13,48.25783744462199,0.36144421078251165,0.3416028317551846,1.0580831807669169,0.2900175216402742,0.9999764011711453,SLC35F5,ENST00000245680.6,415,1572,4412,1986,0.5375757630603136,FALSE,grey60,0.2,grey60,
ENSG00000115091.11,445.70179719951653,-0.03419444964664494,0.17623071707030447,-0.19403229025620775,0.8461505983772405,0.9999764011711453,ACTR3,ENST00000263238.6,321,1257,6718,1577,0.07255233409626155,FALSE,grey60,0.2,grey60,
ENSG00000088205.12,1021.4580031686606,0.4752080548831612,0.2213126876472757,2.147224634678602,0.03177540240806511,0.9999764011711453,DDX18,ENST00000263239.6,129,2013,3796,2141,1.4979089407740949,FALSE,grey60,0.2,grey60,
ENSG00000125633.10,81.6446775344123,-0.03021496034884585,0.35236333868777153,-0.08574944391595536,0.9316655962823988,0.9999764011711453,CCDC93,ENST00000376300.6,139,1896,6899,2034,0.030739941454910612,FALSE,grey60,0.2,grey60,
ENSG00000155368.16,1312.1841269529705,-0.10371887736124887,0.18024699267780456,-0.5754263958603105,0.5650029566034969,0.9999764011711453,DBI,ENST00000627305.2,85,447,620,531,0.24794927955538582,FALSE,grey60,0.2,grey60,
ENSG00000144120.12,69.69299499021464,0.4454426952199809,0.5667658662972692,0.7859377596786075,0.43190395160025685,0.9999764011711453,TMEM177,ENST00000424086.5,474,936,1738,1409,0.3646128224624912,FALSE,grey60,0.2,grey60,
ENSG00000088179.8,70.08657960778767,0.5299910980280167,0.3269391460487237,1.621069561211346,0.10500272114050856,0.9999764011711453,PTPN4,ENST00000263708.6,772,2781,10300,3552,0.9787994460634488,FALSE,grey60,0.2,grey60,
ENSG00000115109.13,62.13196577542142,0.13651149101871007,0.36099708025365873,0.3781512330315489,0.7053182506080885,0.9999764011711453,EPB41L5,ENST00000263713.9,215,2202,6628,2416,0.15161487833342724,FALSE,grey60,0.2,grey60,
ENSG00000144118.13,151.46962771829388,-0.3997118871145513,0.2472833788597333,-1.6164122674062946,0.10600520781600606,0.9999764011711453,RALB,ENST00000272519.9,271,621,2344,891,0.9746727982239435,FALSE,grey60,0.2,grey60,
ENSG00000074054.18,173.08349629335294,0.09062895225755259,0.2582190091940166,0.350977073842992,0.7256055480766765,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.13929940526180612,FALSE,grey60,0.2,grey60,NA
ENSG00000264229.1,2025.3973680844197,0.147358443700301,0.5637884642330291,0.2613718673736356,0.793805749768988,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.10028575969453933,FALSE,grey60,0.2,grey60,NA
ENSG00000155438.11,472.12282299811153,0.189414651950299,0.1912830754982501,0.99023215439691,0.3220606594724955,0.9999764011711453,NIFK,ENST00000285814.8,74,882,1734,955,0.4920623221144247,FALSE,grey60,0.2,grey60,
ENSG00000211460.11,293.5218805165908,0.015387073597613184,0.18175250180229746,0.08465948718742028,0.9325321048299672,0.9999764011711453,TSN,ENST00000389682.7,248,687,3420,934,0.030336207550928012,FALSE,grey60,0.2,grey60,
ENSG00000136717.14,156.9430776101405,-0.31335933604411703,0.25545323314506935,-1.2266798591120722,0.21994294062392383,0.9999764011711453,BIN1,ENST00000316724.9,413,1782,2693,2194,0.6576899727517983,FALSE,grey60,0.2,grey60,
ENSG00000163161.13,212.0728636339651,0.16805274990008515,0.21957633441141594,0.7653500107402648,0.4440631515472844,0.9999764011711453,ERCC3,ENST00000285398.6,96,2349,2750,2444,0.35255526317766867,FALSE,grey60,0.2,grey60,
ENSG00000169967.16,315.66782028789424,-0.11447362416150567,0.313200581458586,-0.36549620574903796,0.7147410385788311,0.9999764011711453,MAP3K2,ENST00000409947.5,284,1860,10992,2143,0.14585128111885337,FALSE,grey60,0.2,grey60,
ENSG00000163166.14,572.0000240700011,0.3490450582089398,0.24867059304438804,1.4036442907691733,0.16042479921589317,0.9999764011711453,IWS1,ENST00000295321.8,261,2460,2958,2720,0.7947284955897358,FALSE,grey60,0.2,grey60,
ENSG00000136709.11,215.3680814095337,-0.19475498122048268,0.2340417616400036,-0.8321377341196452,0.40533120492879343,0.9999764011711453,WDR33,ENST00000322313.8,160,4011,9471,4170,0.3921899602684081,FALSE,grey60,0.2,grey60,
ENSG00000144231.10,310.44795782787736,0.03879250897971468,0.2483042490098732,0.15622974288358712,0.8758519331481524,0.9999764011711453,POLR2D,ENST00000272645.8,58,429,5042,486,0.05756930713317674,FALSE,grey60,0.2,grey60,
ENSG00000144233.9,168.87456633758538,-0.1912107788046664,0.3264653489895063,-0.5857000732130152,0.558077084882298,0.9999764011711453,AMMECR1L,ENST00000272647.9,262,933,4658,1194,0.2533058096164416,FALSE,grey60,0.2,grey60,
ENSG00000136715.18,111.56202791950439,-0.23977398967910865,0.3589785789846234,-0.6679339763317165,0.5041757381624232,0.9999764011711453,SAP130,ENST00000357702.9,133,3252,4173,3384,0.29741805718337444,FALSE,grey60,0.2,grey60,
ENSG00000136731.12,431.5522032523049,0.2576723928863248,0.26678192376281457,0.9658540175885805,0.33411723418819156,0.9999764011711453,UGGT1,ENST00000259253.10,48,4668,10650,4715,0.47610112232716983,FALSE,grey60,0.2,grey60,
ENSG00000136720.6,107.94640834569016,-0.7944813287124748,0.7586141575805682,-1.0472798599571316,0.2949705221217379,0.9999764011711453,HS6ST1,ENST00000259241.6,15,1236,3932,1250,0.5302213830711049,FALSE,grey60,0.2,grey60,
ENSG00000136699.19,182.48405541806372,-0.09636141780650502,0.2615149613412827,-0.3684738238771405,0.7125199597824192,0.9999764011711453,SMPD4,ENST00000409031.5,1150,2601,4896,3750,0.14720296528162835,FALSE,grey60,0.2,grey60,
ENSG00000152082.13,993.8573078639214,0.04983994828911705,0.23929612609539286,0.20827728848919555,0.8350124639564346,0.9999764011711453,MZT2B,ENST00000409255.1,27,657,769,683,0.07830704189711316,FALSE,grey60,0.2,grey60,
ENSG00000226915.1,77.24693079752882,0.019060372773579397,0.48128760362906686,0.03960287493352814,0.9684097353733244,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.013940853268241595,FALSE,grey60,0.2,grey60,NA
ENSG00000136710.9,82.30152346955713,-0.3981023281449463,0.41330992202256617,-0.9632053501082184,0.3354444807571565,0.9999764011711453,CCDC115,ENST00000259229.6,225,543,1646,767,0.47437934940275034,FALSE,grey60,0.2,grey60,
ENSG00000136718.9,284.81538599129635,0.30067498978189944,0.24472554607901575,1.2286211823788065,0.2192138697542232,0.9999764011711453,IMP4,ENST00000259239.7,709,876,1740,1584,0.6591319713228694,FALSE,grey60,0.2,grey60,
ENSG00000072135.12,56.332858334055686,-0.13858190391064262,0.362446006925935,-0.3823518572766661,0.7022003947403989,0.9999764011711453,PTPN18,ENST00000175756.9,102,1383,3669,1484,0.1535389307329165,FALSE,grey60,0.2,grey60,
ENSG00000152102.17,422.91819194077743,-0.2384321162813581,0.2911715350569046,-0.8188716532155541,0.4128596444209017,0.9999764011711453,FAM168B,ENST00000409185.5,109,588,5285,696,0.3841975658098486,FALSE,grey60,0.2,grey60,
ENSG00000115762.16,432.82385203182344,0.16798623506662022,0.2706183284313324,0.6207496589028915,0.5347643502911547,0.9999764011711453,PLEKHB2,ENST00000403716.5,561,711,4349,1271,0.27183755239712476,FALSE,grey60,0.2,grey60,
ENSG00000173272.15,162.40987376481047,0.030656425424642333,0.2791665596510665,0.10981410331867882,0.9125568058621177,0.9999764011711453,MZT2A,ENST00000309451.6,47,477,624,523,0.039740091578793,FALSE,grey60,0.2,grey60,
ENSG00000152117.17,171.43147063503503,-0.22512732850294467,0.22642492047183177,-0.9942692175128819,0.3200918177708796,0.9999764011711453,NA,NA,NA,NA,NA,NA,0.49472542720661355,FALSE,grey60,0.2,grey60,NA
ENSG00000152127.8,507.6749411377939,-0.11111582336631168,0.2029393337099152,-0.5475322173134877,0.5840131428738162,0.9999764011711453,MGAT5,ENST00000409645.5,253,2226,8252,2478,0.2335773792346073,FALSE,grey60,0.2,grey60,
ENSG00000082258.12,110.95490587928077,0.17882153438991527,0.2909657596640616,0.6145793051264041,0.5388325848436353,0.9999764011711453,CCNT2,ENST00000264157.9,31,2193,6917,2223,0.26854614904800106,FALSE,grey60,0.2,grey60,
ENSG00000115839.17,159.3598821331529,-0.05713487167523526,0.20512323354256584,-0.2785392502277369,0.7805984393186436,0.9999764011711453,RAB3GAP1,ENST00000442034.5,11,2967,4185,2977,0.10757232135604948,FALSE,grey60,0.2,grey60,
ENSG00000121988.17,67.77314097313446,0.13864327413378938,0.3590951920184982,0.38609058883374686,0.6994295795351364,0.9999764011711453,ZRANB3,ENST00000264159.10,118,3240,4046,3357,0.1552560049160454,FALSE,grey60,0.2,grey60,
ENSG00000048991.16,296.69589373705924,0.22273633124787462,0.2346682490536809,0.9491541022105772,0.3425422413011319,0.9999764011711453,R3HDM1,ENST00000409606.5,320,3303,3673,3622,0.4652858649516792,FALSE,grey60,0.2,grey60,
ENSG00000144224.16,441.1522552007223,-0.033930420907293424,0.2058628205587845,-0.16482053833321755,0.8690852378767634,0.9999764011711453,UBXN4,ENST00000272638.13,312,1527,4006,1838,0.060937626860733486,FALSE,grey60,0.2,grey60,
ENSG00000076003.4,298.24332611643257,-0.35001047068787383,0.3782444258328928,-0.9253552644355619,0.35478114069584876,0.9999764011711453,MCM6,ENST00000264156.2,62,2466,3736,2527,0.45003947426707247,FALSE,grey60,0.2,grey60,
ENSG00000115866.10,688.4131590117861,0.0018790146564814562,0.24568074601864634,0.007648196641094721,0.9938976814745749,0.9999764011711453,DARS,ENST00000264161.8,217,1506,2361,1722,0.002658322502284128,FALSE,grey60,0.2,grey60,
ENSG00000144228.8,78.50067668228775,-0.19266980944839845,0.32538579717812127,-0.5921272874209933,0.5537653555670342,0.9999764011711453,SPOPL,ENST00000280098.8,380,1179,6025,1558,0.25667421788748845,FALSE,grey60,0.2,grey60,
ENSG00000121964.14,57.523654800031466,-0.05980191850020822,0.36137567855017366,-0.1654840711475974,0.8685629863642046,0.9999764011711453,GTDC1,ENST00000392869.6,154,1377,10514,1530,0.06119868195086639,FALSE,grey60,0.2,grey60,
ENSG00000169554.19,210.7999862578012,0.03921172561456501,0.36382193486820225,0.10777724446100209,0.9141723940166367,0.9999764011711453,ZEB2,ENST00000627532.2,527,3645,9541,4171,0.03897189758099443,FALSE,grey60,0.2,grey60,
ENSG00000121989.14,52.82321284664679,0.040126577783180954,0.3918260240254746,0.10240916968948474,0.9184319055813903,0.9999764011711453,ACVR2A,ENST00000241416.11,637,1542,5728,2178,0.03695303764508191,FALSE,grey60,0.2,grey60,
ENSG00000115947.13,106.44048351375746,-0.06021446581033075,0.3436648647123997,-0.1752127493764077,0.8609124667438132,0.9999764011711453,ORC4,ENST00000535373.5,287,1311,6710,1597,0.0650410031836011,FALSE,grey60,0.2,grey60,
ENSG00000204406.13,93.36653272250975,0.1739843514158109,0.40276414387705606,0.4319757705862707,0.6657590232072399,0.9999764011711453,MBD5,ENST00000407073.5,998,4485,9512,5482,0.17668293874173246,FALSE,grey60,0.2,grey60,
ENSG00000135999.11,249.79601134613145,0.32316550333638644,0.33301586089143703,0.9704207555499532,0.3318368070898687,0.9999764011711453,EPC2,ENST00000258484.10,35,2424,3649,2458,0.47907544402153285,FALSE,grey60,0.2,grey60,
